open_day,hedge_stock,action,stock,new_allocation$,new_quantity,open_price,signal,close_day,close_price,close_type,sector
60,GDDY,short to hedge,FICO,-442.9654898,-2.469562858,179.37,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,FIS,-1009.614947,-9.768891599,103.35,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,FISV,-1119.899616,-14.57443539,76.84,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,GDDY,-2295.011886,-37.9152798,60.53,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,GOOG,-733.5911354,-0.707000834,1037.61,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,GOOGL,-719.7042486,-0.689748472,1043.43,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,GPN,-444.6217058,-4.280559409,103.87,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,GWRE,-340.3029986,-4.060894972,83.8,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,IAC,-2272.266573,-13.02233121,174.49,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,IBM,-67.10855303,-0.565982568,118.57,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,INTU,-321.4404292,-1.620163454,198.4,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,JKHY,-3568.371189,-26.20141853,136.19,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,LDOS,-579.4297539,-9.191461833,63.04,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,LOGM,-1829.808491,-21.41629788,85.44,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,MANH,-215.1624192,-4.544084883,47.35,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,MSFT,-858.7956275,-8.328926656,103.11,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,MTCH,-1927.333939,-50.82631696,37.92,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,NATI,-3288.368565,-70.02488427,46.96,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,NOW,-328.8421654,-2.066370274,159.14,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,NTNX,-237.913881,-6.046096086,39.35,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,NUAN,-624.2772451,-38.60712709,16.17,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,OKTA,-258.745676,-5.005720177,51.69,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,ORCL,-1112.160014,-22.87453751,48.62,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,PAYC,-279.784412,-2.330759846,120.04,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,PAYX,-1650.942459,-24.52016127,67.33,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,PEGA,-351.9310987,-6.956534863,50.59,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,PFPT,-1762.307644,-20.39944026,86.39,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,PTC,-371.8397414,-4.389043218,84.72,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,PYPL,-443.3560738,-5.603590418,79.12,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,RHT,-146.302022,-0.84518788,173.1,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,RNG,-263.8403404,-3.694725394,71.41,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,RP,-459.5355316,-9.692797544,47.41,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,SABR,-562.2625356,-22.82836117,24.63,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,SNPS,-347.1992927,-4.006453874,86.66,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,SPLK,-353.1113873,-3.8108287,92.66,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,SQ,-144.4785486,-2.307226901,62.62,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,SSNC,-289.6078433,-6.359416849,45.54,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,SWCH,0,0,7.66,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,SYMC,-142.9270208,-6.641590187,21.52,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,TEAM,-302.2284879,-4.190052515,72.13,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,TSS,-413.7430193,-4.937856776,83.79,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,TWLO,-126.7330542,-1.64673927,76.96,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,TWOU,-175.4557749,-3.409556449,51.46,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,TWTR,-239.8806755,-7.588759112,31.61,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,TYL,-249.5515389,-1.349583791,184.91,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,ULTI,-391.6505091,-1.603744765,244.21,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,VEEV,-335.7136359,-3.767406979,89.11,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,VMW,-335.3729368,-2.241947568,149.59,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,VRSN,-30.4486093,-0.203819595,149.39,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,WDAY,-330.1217543,-2.480253601,133.1,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,WEX,-346.6936875,-2.219834086,156.18,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,ZEN,-366.3787609,-7.072949051,51.8,-99,-99,-99,,Technology Services
60,GDDY,short to hedge,ZNGA,-168.7775173,-48.36032014,3.49,-99,-99,-99,,Technology Services
60,,sell to open,GWRE,-10000,-119.3317422,83.8,2.119209723,-99,-99,,Technology Services
60,GWRE,long to hedge,ACN,1290.717597,8.222178604,156.98,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,ADBE,187.7478214,0.830816096,225.98,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,ADP,1072.599321,7.602773749,141.08,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,ADS,77.3572734,0.394679966,196,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,ADSK,233.7534935,1.730994472,135.04,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,AKAM,76.25282612,1.123347468,67.88,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,ANSS,310.2949244,2.041279681,152.01,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,ATHN,0,0,131.88,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,AZPN,317.0694456,4.014553629,78.98,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,BKI,215.3175221,4.832080837,44.56,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,CA,238.6800889,5.365406067,44.485,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,CDW,170.473425,1.965564684,86.73,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,CERN,3273.292129,57.84223589,56.59,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,CLGX,101.4993693,2.559883211,39.65,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,CRM,257.6587481,2.084786375,123.59,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,CSGP,243.4102552,0.678022995,359,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,CTSH,483.9911734,7.048073007,68.67,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,CTXS,427.0363709,3.995101234,106.89,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,DATA,276.9613678,2.573751211,107.61,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,DOX,599.9375685,9.242606201,64.91,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,DXC,1176.845496,20.22418794,58.19,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,EEFT,829.8175617,7.46708865,111.13,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,EPAM,207.1275054,1.718615212,120.52,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,FB,210.9280365,1.564515921,134.82,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,FDC,202.404054,11.59244295,17.46,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,FEYE,237.4071434,13.25556356,17.91,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,FICO,379.8589866,2.117739793,179.37,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,FIS,865.7814647,8.377179145,103.35,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,FISV,960.3545714,12.49810738,76.84,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,GDDY,1968.055999,32.51372871,60.53,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,GOOG,629.0810271,0.606278878,1037.61,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,GOOGL,617.1725175,0.591484352,1043.43,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,GPN,381.2792519,3.670735072,103.87,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,GWRE,291.8221739,3.482364844,83.8,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,IAC,1948.551067,11.16712171,174.49,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,IBM,57.54802019,0.485350596,118.57,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,INTU,275.6468359,1.389348972,198.4,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,JKHY,3060.007822,22.46866747,136.19,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,LDOS,496.8820466,7.88201216,63.04,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,LOGM,1569.127201,18.36525282,85.44,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,MANH,184.5095846,3.896717732,47.35,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,MSFT,736.4484238,7.142356937,103.11,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,MTCH,1652.758813,43.58541172,37.92,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,NATI,2819.895409,60.04888008,46.96,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,NOW,281.9940934,1.771987516,159.14,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,NTNX,204.0197889,5.18474686,39.35,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,NUAN,535.3403982,33.10701288,16.17,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,OKTA,221.8838093,4.292586753,51.69,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,ORCL,953.7175817,19.61574623,48.62,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,PAYC,239.9252891,1.998711172,120.04,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,PAYX,1415.743085,21.02692834,67.33,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,PEGA,301.7936918,5.965481159,50.59,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,PFPT,1511.242774,17.4932605,86.39,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,PTC,318.8660756,3.763763877,84.72,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,PYPL,380.1939266,4.805282187,79.12,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,RHT,125.4592944,0.724779286,173.1,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,RNG,226.252669,3.16836114,71.41,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,RP,394.0683989,8.311925731,47.41,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,SABR,482.1605337,19.57614834,24.63,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,SNPS,297.7359964,3.435679626,86.66,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,SPLK,302.8058322,3.267923939,92.66,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,SQ,123.8955998,1.978530817,62.62,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,SSNC,248.349238,5.453430787,45.54,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,SWCH,0,0,7.66,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,SYMC,122.5651084,5.695404667,21.52,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,TEAM,259.1718989,3.593122126,72.13,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,TSS,354.7996574,4.234391424,83.79,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,TWLO,108.6781943,1.412138699,76.96,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,TWOU,150.4596958,2.923818418,51.46,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,TWTR,205.7063866,6.507636401,31.61,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,TYL,213.999503,1.157317089,184.91,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,ULTI,335.854528,1.37526935,244.21,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,VEEV,287.8866287,3.230688236,89.11,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,VMW,287.5944669,1.92255142,149.59,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,VRSN,26.11078772,0.174782701,149.39,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,WDAY,283.0913873,2.126907493,133.1,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,WEX,297.3024216,1.903588306,156.18,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,ZEN,314.1830865,6.065310551,51.8,-99,-99,-99,,Technology Services
60,GWRE,long to hedge,ZNGA,144.7328475,41.47072994,3.49,-99,-99,-99,,Technology Services
60,,buy to open,LNT,10000,226.9117313,44.07,-2.400167614,-99,-99,,Utilities
60,LNT,short to hedge,AEE,-494.936399,-7.33021918,67.52,-99,-99,-99,,Utilities
60,LNT,short to hedge,AEP,-402.8910128,-5.325723897,75.65,-99,-99,-99,,Utilities
60,LNT,short to hedge,AES,0,0,15.07,-99,-99,-99,,Utilities
60,LNT,short to hedge,AGR,-253.1688163,-5.14780025,49.18,-99,-99,-99,,Utilities
60,LNT,short to hedge,ATO,-322.9625175,-3.304978689,97.72,-99,-99,-99,,Utilities
60,LNT,short to hedge,AWK,-348.2783453,-3.804241893,91.55,-99,-99,-99,,Utilities
60,LNT,short to hedge,CMS,-429.0703199,-8.447929118,50.79,-99,-99,-99,,Utilities
60,LNT,short to hedge,CNP,-326.3003489,-11.73320205,27.81,-99,-99,-99,,Utilities
60,LNT,short to hedge,D,-433.1697981,-5.90551872,73.35,-99,-99,-99,,Utilities
60,LNT,short to hedge,DTE,-367.7756524,-3.150112654,116.75,-99,-99,-99,,Utilities
60,LNT,short to hedge,DUK,-367.8868204,-4.255486644,86.45,-99,-99,-99,,Utilities
60,LNT,short to hedge,ED,-200.6270665,-2.601829419,77.11,-99,-99,-99,,Utilities
60,LNT,short to hedge,EIX,-765.8249005,-14.29044412,53.59,-99,-99,-99,,Utilities
60,LNT,short to hedge,ES,-456.4033195,-6.871474248,66.42,-99,-99,-99,,Utilities
60,LNT,short to hedge,ETR,-329.3417017,-3.858719411,85.35,-99,-99,-99,,Utilities
60,LNT,short to hedge,EVRG,-481.2805619,-8.205977185,58.65,-99,-99,-99,,Utilities
60,LNT,short to hedge,EXC,-361.8025567,-8.04900015,44.95,-99,-99,-99,,Utilities
60,LNT,short to hedge,FE,-330.5926262,-8.863073088,37.3,-99,-99,-99,,Utilities
60,LNT,short to hedge,HE,-129.0639386,-3.466665017,37.23,-99,-99,-99,,Utilities
60,LNT,short to hedge,LNT,-485.6914691,-11.02090921,44.07,-99,-99,-99,,Utilities
60,LNT,short to hedge,MDU,-135.027756,-5.262188465,25.66,-99,-99,-99,,Utilities
60,LNT,short to hedge,NEE,-418.1421184,-2.37338017,176.18,-99,-99,-99,,Utilities
60,LNT,short to hedge,NI,-234.3115188,-9.167117324,25.56,-99,-99,-99,,Utilities
60,LNT,short to hedge,NRG,-3296.67638,-86.39089047,38.16,-99,-99,-99,,Utilities
60,LNT,short to hedge,OGE,-390.0711528,-10.04820074,38.82,-99,-99,-99,,Utilities
60,LNT,short to hedge,PCG,-394.7330616,-16.24415892,24.3,-99,-99,-99,,Utilities
60,LNT,short to hedge,PEG,-274.4701834,-5.130283802,53.5,-99,-99,-99,,Utilities
60,LNT,short to hedge,PNW,-337.5423916,-3.855864652,87.54,-99,-99,-99,,Utilities
60,LNT,short to hedge,PPL,-64.45856692,-2.103739129,30.64,-99,-99,-99,,Utilities
60,LNT,short to hedge,SCG,-3673.616509,-84.19932408,43.63,-99,-99,-99,,Utilities
60,LNT,short to hedge,SO,-335.056347,-7.342896054,45.63,-99,-99,-99,,Utilities
60,LNT,short to hedge,SRE,-1360.141629,-12.14303748,112.01,-99,-99,-99,,Utilities
60,LNT,short to hedge,UGI,-143.0438717,-2.521930037,56.72,-99,-99,-99,,Utilities
60,LNT,short to hedge,VST,-2593.476663,-113.7489765,22.8,-99,-99,-99,,Utilities
60,LNT,short to hedge,VVC,-5156.624229,-71.87934526,71.74,-99,-99,-99,,Utilities
60,LNT,short to hedge,WEC,-441.3258725,-6.235177628,70.78,-99,-99,-99,,Utilities
60,LNT,short to hedge,WTR,-49.26674274,-1.464093395,33.65,-99,-99,-99,,Utilities
60,LNT,short to hedge,XEL,-432.2574497,-8.517388171,50.75,-99,-99,-99,,Utilities
60,,sell to open,PEG,-10000,-186.9158879,53.5,2.085042139,-99,-99,,Utilities
60,PEG,long to hedge,AEE,510.5290406,7.561152853,67.52,-99,-99,-99,,Utilities
60,PEG,long to hedge,AEP,415.5838258,5.493507281,75.65,-99,-99,-99,,Utilities
60,PEG,long to hedge,AES,0,0,15.07,-99,-99,-99,,Utilities
60,PEG,long to hedge,AGR,261.1447312,5.309978269,49.18,-99,-99,-99,,Utilities
60,PEG,long to hedge,ATO,333.1372365,3.409099841,97.72,-99,-99,-99,,Utilities
60,PEG,long to hedge,AWK,359.2506225,3.924091999,91.55,-99,-99,-99,,Utilities
60,PEG,long to hedge,CMS,442.5878945,8.714075498,50.79,-99,-99,-99,,Utilities
60,PEG,long to hedge,CNP,336.5802241,12.10284876,27.81,-99,-99,-99,,Utilities
60,PEG,long to hedge,D,446.8165241,6.091568154,73.35,-99,-99,-99,,Utilities
60,PEG,long to hedge,DTE,379.3621793,3.249354855,116.75,-99,-99,-99,,Utilities
60,PEG,long to hedge,DUK,379.4768496,4.389552917,86.45,-99,-99,-99,,Utilities
60,PEG,long to hedge,ED,206.9476886,2.683798322,77.11,-99,-99,-99,,Utilities
60,PEG,long to hedge,EIX,789.9517039,14.74065505,53.59,-99,-99,-99,,Utilities
60,PEG,long to hedge,ES,470.7820021,7.087955467,66.42,-99,-99,-99,,Utilities
60,PEG,long to hedge,ETR,339.7173927,3.980285796,85.35,-99,-99,-99,,Utilities
60,PEG,long to hedge,EVRG,496.4429854,8.46450103,58.65,-99,-99,-99,,Utilities
60,PEG,long to hedge,EXC,373.2009053,8.302578538,44.95,-99,-99,-99,,Utilities
60,PEG,long to hedge,FE,341.0077267,9.142298302,37.3,-99,-99,-99,,Utilities
60,PEG,long to hedge,HE,133.130012,3.575879989,37.23,-99,-99,-99,,Utilities
60,PEG,long to hedge,LNT,500.9928553,11.36811562,44.07,-99,-99,-99,,Utilities
60,PEG,long to hedge,MDU,139.2817155,5.427970207,25.66,-99,-99,-99,,Utilities
60,PEG,long to hedge,NEE,431.3154073,2.448151932,176.18,-99,-99,-99,,Utilities
60,PEG,long to hedge,NI,241.6933471,9.455921249,25.56,-99,-99,-99,,Utilities
60,PEG,long to hedge,NRG,3400.535974,89.11257793,38.16,-99,-99,-99,,Utilities
60,PEG,long to hedge,OGE,402.3600846,10.36476261,38.82,-99,-99,-99,,Utilities
60,PEG,long to hedge,PCG,407.1688638,16.75592032,24.3,-99,-99,-99,,Utilities
60,PEG,long to hedge,PEG,283.1171837,5.291909976,53.5,-99,-99,-99,,Utilities
60,PEG,long to hedge,PNW,348.1764398,3.977341099,87.54,-99,-99,-99,,Utilities
60,PEG,long to hedge,PPL,66.48929114,2.170016029,30.64,-99,-99,-99,,Utilities
60,PEG,long to hedge,SCG,3789.351351,86.8519677,43.63,-99,-99,-99,,Utilities
60,PEG,long to hedge,SO,345.612074,7.574229104,45.63,-99,-99,-99,,Utilities
60,PEG,long to hedge,SRE,1402.991985,12.52559579,112.01,-99,-99,-99,,Utilities
60,PEG,long to hedge,UGI,147.5503736,2.601381763,56.72,-99,-99,-99,,Utilities
60,PEG,long to hedge,VST,2675.182418,117.3325622,22.8,-99,-99,-99,,Utilities
60,PEG,long to hedge,VVC,5319.080241,74.14385616,71.74,-99,-99,-99,,Utilities
60,PEG,long to hedge,WEC,455.2295502,6.431612746,70.78,-99,-99,-99,,Utilities
60,PEG,long to hedge,WTR,50.81885865,1.510218682,33.65,-99,-99,-99,,Utilities
60,PEG,long to hedge,XEL,445.8754327,8.785722812,50.75,-99,-99,-99,,Utilities
60,,buy to open,EGN,10000,142.1666193,70.34,-2.088706347,-99,-99,,Energy Minerals
60,EGN,short to hedge,APA,-409.1525596,-11.35588564,36.03,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,APC,-315.8259825,-5.895575555,53.57,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,AR,-1634.661654,-117.6862242,13.89,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,CDEV,-327.1272152,-19.74213731,16.57,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,CHK,-372.4423277,-114.2461128,3.26,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,CLR,-460.9374783,-9.933997377,46.4,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,CNX,-894.003404,-64.54898224,13.85,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,COG,-9449.012294,-366.5249144,25.78,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,COP,-496.3884318,-7.580764078,65.48,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,CVX,-621.6565086,-5.287543664,117.57,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,CXO,-466.8109881,-3.444845311,135.51,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,DVN,-316.6598835,-11.09918975,28.53,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,EGN,-506.283423,-7.197660265,70.34,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,EOG,-454.4946194,-4.287685088,106,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,EQT,-783.0675478,-44.01728768,17.79,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,FANG,-492.5611836,-4.509394705,109.23,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,HES,-513.5005204,-9.138646029,56.19,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,HFC,-1665.616866,-27.82520658,59.86,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,KOS,-173.1160947,-29.6431669,5.84,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,MPC,-2028.036418,-31.82231945,63.73,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,MRO,-452.2039117,-27.55660644,16.41,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,MUR,-535.4148125,-16.95423725,31.58,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,NBL,-280.3461801,-11.45204984,24.48,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,NFG,-1672.902347,-31.01988406,53.93,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,NFX,-1019.935985,-54.89429414,18.58,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,OXY,-271.7304467,-3.769845265,72.08,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,PBF,-1759.166696,-46.51419079,37.82,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,PE,-298.7770701,-13.7431955,21.74,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,PSX,-1502.31833,-16.04184015,93.65,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,PXD,-428.4966335,-2.783168573,153.96,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,QEP,-164.6479212,-18.35539813,8.97,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,RRC,-1388.199876,-86.27718307,16.09,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,SM,-330.0088617,-15.66993645,21.06,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,TRGP,-573.9365387,-12.47959423,45.99,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,VLO,-2482.942348,-31.35028217,79.2,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,WLL,-252.5538357,-8.52358541,29.63,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,WPX,-476.7055157,-35.02612165,13.61,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,XEC,-319.3795435,-3.808484897,83.86,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,XOG,-127.6736601,-18.47665124,6.91,-99,-99,-99,,Energy Minerals
60,EGN,short to hedge,XOM,-560.6089062,-7.228067382,77.56,-99,-99,-99,,Energy Minerals
60,,buy to open,FANG,10000,91.54994049,109.23,-2.194172943,-99,-99,,Energy Minerals
60,FANG,short to hedge,APA,-402.7824922,-11.17908666,36.03,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,APC,-310.90891,-5.803787754,53.57,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,AR,-1609.211722,-115.8539756,13.89,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,CDEV,-322.0341946,-19.43477336,16.57,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,CHK,-366.6437993,-112.4674231,3.26,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,CLR,-453.7611751,-9.77933567,46.4,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,CNX,-880.0847279,-63.54402367,13.85,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,COG,-9301.901286,-360.8185138,25.78,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,COP,-488.6601952,-7.462739695,65.48,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,CVX,-611.9779821,-5.205222268,117.57,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,CXO,-459.5432407,-3.391212757,135.51,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,DVN,-311.729828,-10.92638724,28.53,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,EGN,-498.401132,-7.085600398,70.34,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,EOG,-447.4186246,-4.220930421,106,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,EQT,-770.8760242,-43.33198562,17.79,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,FANG,-484.8925331,-4.439188255,109.23,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,HES,-505.5058669,-8.996367092,56.19,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,HFC,-1639.684994,-27.3919979,59.86,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,KOS,-170.4208624,-29.18165452,5.84,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,MPC,-1996.462062,-31.32687999,63.73,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,MRO,-445.1635808,-27.12757957,16.41,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,MUR,-527.0789769,-16.69027793,31.58,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,NBL,-275.9814901,-11.27375368,24.48,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,NFG,-1646.857048,-30.53693766,53.93,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,NFX,-1004.056673,-54.03964873,18.58,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,OXY,-267.4998945,-3.711152809,72.08,-99,-99,-99,,Energy Minerals
60,FANG,short to hedge,PBF,-1731.778353,-45.79001463,37.82,-99,-99,-99,,Energy Minerals
